GLOBALEVENTID,SQLDATE,MONTHYEAR,YEAR,EventRootCode,QuadClass,GoldsteinScale,AvgTone,Actor1CountryCode,Actor1Type1Code,ActionGeo_ADM1Code,NumMentions,NumArticles,sentiment_label,sentiment_binary,sentiment_enc,stability_label,event_polarity,geo_zone,month,media_intensity,tension_score,EventRootCode_enc,Actor1CountryCode_enc,Actor1Type1Code_enc,GoldsteinScale_scaled,AvgTone_scaled,NumMentions_scaled,cluster_id,cluster_name
1280293565,2025-12-20,202512,2025,11,3,-2.0,-0.3683241252302,UNKNOWN,LEG,BN,8,8,neutre,1,0,instable,coopération,générique,12,0.5646,1.1842,10,116,16,-0.5550583415932622,0.24658719909578433,0.5171161233448921,0, Conflits & tensions
1280267504,2025-12-20,202512,2025,05,1,3.4,-6.94980694980695,UNKNOWN,UNKNOWN,BN,2,2,négatif,0,1,stable,coopération,générique,12,0.2823,1.7749,4,116,28,0.6211316510745228,-1.19478965560317,-0.9576476331559182,1, Événements neutres
1280214761,2025-12-20,202512,2025,14,3,-6.5,5.10948905109489,NGA,UNKNOWN,BN,10,10,positif,1,2,très_instable,conflit,générique,12,0.6161,5.8047,13,82,28,-1.5352166688164164,1.4462550151745577,1.0087040421784956,0, Conflits & tensions
1280225804,2025-12-20,202512,2025,09,2,-2.0,-2.98047276464542,FRA,UNKNOWN,BN,10,10,négatif,0,1,instable,coopération,générique,12,0.6161,2.4902,8,39,28,-0.5550583415932622,-0.32548609961841435,1.0087040421784956,1, Événements neutres
1280225883,2025-12-20,202512,2025,02,1,3.0,-2.98047276464542,NGA,GOV,BN,4,4,négatif,0,1,stable,coopération,générique,12,0.4135,-0.0098,1,82,8,0.5340064664324647,-0.32548609961841435,-0.46605971432231474,1, Événements neutres
1280214088,2025-12-20,202512,2025,07,2,7.4,5.10948905109489,AFR,UNKNOWN,BN,4,4,positif,1,2,très_stable,coopération,générique,12,0.4135,-1.1453,6,0,28,1.4923834974951045,1.4462550151745577,-0.46605971432231474,1, Événements neutres
1280214089,2025-12-20,202512,2025,11,3,-2.0,5.10948905109489,AFR,UNKNOWN,BN,12,8,positif,1,2,instable,coopération,générique,12,0.6591,3.5547,10,0,28,-0.5550583415932622,1.4462550151745577,1.500291961012099,0, Conflits & tensions
1280214114,2025-12-20,202512,2025,07,2,7.4,5.10948905109489,BEN,UNKNOWN,BN,1,1,positif,1,2,très_stable,coopération,générique,12,0.1781,-1.1453,6,9,28,1.4923834974951045,1.4462550151745577,-1.20344159257272,1, Événements neutres
1280214115,2025-12-20,202512,2025,11,3,-2.0,5.10948905109489,BEN,UNKNOWN,BN,3,2,positif,1,2,instable,coopération,générique,12,0.3562,3.5547,10,9,28,-0.5550583415932622,1.4462550151745577,-0.7118536737391165,0, Conflits & tensions
1280214160,2025-12-20,202512,2025,07,2,7.4,5.10948905109489,UNKNOWN,BUS,BN,10,10,positif,1,2,très_stable,coopération,générique,12,0.6161,-1.1453,6,116,1,1.4923834974951045,1.4462550151745577,1.0087040421784956,1, Événements neutres
1280214481,2025-12-20,202512,2025,03,1,4.0,5.10948905109489,UNKNOWN,GOV,BN,10,10,positif,1,2,stable,coopération,générique,12,0.6161,0.5547,2,116,8,0.7518194280376101,1.4462550151745577,1.0087040421784956,1, Événements neutres
1280355939,2025-12-21,202512,2025,02,1,3.0,-8.54368932038835,UNKNOWN,COP,BN,2,2,négatif,0,1,stable,coopération,générique,12,0.2823,2.7718,1,116,2,0.5340064664324647,-1.543857672538468,-0.9576476331559182,1, Événements neutres
1280355943,2025-12-21,202512,2025,19,4,-10.0,-8.54368932038835,UNKNOWN,COP,BN,4,4,négatif,0,1,très_instable,conflit,générique,12,0.4135,9.2718,18,116,2,-2.297562034434425,-1.543857672538468,-0.46605971432231474,0, Conflits & tensions
1280356137,2025-12-21,202512,2025,11,3,-2.0,0.07072135785008,NGA,UNKNOWN,BN,1,1,neutre,1,0,instable,coopération,générique,12,0.1781,1.0354,10,82,28,-0.5550583415932622,0.3427403023309559,-1.20344159257272,0, Conflits & tensions
1280360018,2025-12-21,202512,2025,01,1,0.0,-2.96803652968037,BEN,SPY,BN,10,10,négatif,0,1,neutre,coopération,générique,12,0.6161,1.484,0,9,25,-0.1194324183829714,-0.322762503475113,1.0087040421784956,1, Événements neutres
1280360407,2025-12-21,202512,2025,01,1,0.0,-4.27509293680297,UNKNOWN,MIL,BN,10,10,négatif,0,1,neutre,coopération,générique,12,0.6161,2.1375,0,116,18,-0.1194324183829714,-0.6090142347684551,1.0087040421784956,1, Événements neutres
1280360430,2025-12-21,202512,2025,04,1,1.0,-4.27509293680297,UNKNOWN,OPP,BN,10,10,négatif,0,1,neutre,coopération,générique,12,0.6161,1.6375,3,116,21,0.09838054322217397,-0.6090142347684551,1.0087040421784956,1, Événements neutres
1280364798,2025-12-21,202512,2025,08,2,5.0,-7.2289156626506,UNKNOWN,GOV,BN,10,10,négatif,0,1,très_stable,coopération,générique,12,0.6161,1.1145,7,116,8,0.9696323896427554,-1.255915825702007,1.0087040421784956,1, Événements neutres
1280377555,2025-12-21,202512,2025,07,2,7.4,-0.82720588235294,WAF,IGO,BN,10,10,neutre,1,0,très_stable,coopération,générique,12,0.6161,-3.2864,6,121,10,1.4923834974951045,0.14608985504887648,1.0087040421784956,1, Événements neutres
1280374446,2025-12-21,202512,2025,17,4,-5.0,-3.85438972162741,NGA,UNKNOWN,BN,2,2,négatif,0,1,très_instable,conflit,générique,12,0.2823,4.4272,16,82,28,-1.2084972264086984,-0.5168781777104496,-0.9576476331559182,0, Conflits & tensions
1280374449,2025-12-21,202512,2025,19,4,-9.5,-3.85438972162741,NGA,UNKNOWN,BN,1,1,négatif,0,1,très_instable,conflit,générique,12,0.1781,6.6772,18,82,28,-2.1886555536318526,-0.5168781777104496,-1.20344159257272,0, Conflits & tensions
1280374447,2025-12-21,202512,2025,17,4,-5.0,-3.85438972162741,NGA,UNKNOWN,BN,3,3,négatif,0,1,très_instable,conflit,générique,12,0.3562,4.4272,16,82,28,-1.2084972264086984,-0.5168781777104496,-0.7118536737391165,0, Conflits & tensions
1280355889,2025-12-21,202512,2025,01,1,0.4,-8.54368932038835,BEN,UNKNOWN,BN,2,2,négatif,0,1,neutre,coopération,générique,12,0.2823,4.0718,0,9,28,-0.03230723374091324,-1.543857672538468,-0.9576476331559182,1, Événements neutres
1280355890,2025-12-21,202512,2025,01,1,0.4,-8.54368932038835,BEN,MIL,BN,2,2,négatif,0,1,neutre,coopération,générique,12,0.2823,4.0718,0,9,18,-0.03230723374091324,-1.543857672538468,-0.9576476331559182,1, Événements neutres
1280355971,2025-12-21,202512,2025,01,1,0.4,-8.54368932038835,UNKNOWN,COP,BN,6,6,négatif,0,1,neutre,coopération,générique,12,0.5,4.0718,0,116,2,-0.03230723374091324,-1.543857672538468,0.025528204511288705,1, Événements neutres
1280356048,2025-12-21,202512,2025,01,1,0.0,0.07072135785008,UNKNOWN,GOV,BN,1,1,neutre,1,0,neutre,coopération,générique,12,0.1781,0.0354,0,116,8,-0.1194324183829714,0.3427403023309559,-1.20344159257272,1, Événements neutres
1280356156,2025-12-21,202512,2025,01,1,0.0,0.07072135785008,NGA,GOV,BN,3,3,neutre,1,0,neutre,coopération,générique,12,0.3562,0.0354,0,82,8,-0.1194324183829714,0.3427403023309559,-0.7118536737391165,1, Événements neutres
1280356155,2025-12-21,202512,2025,01,1,0.0,0.07072135785008,NGA,GOV,BN,1,1,neutre,1,0,neutre,coopération,générique,12,0.1781,0.0354,0,82,8,-0.1194324183829714,0.3427403023309559,-1.20344159257272,1, Événements neutres
1280415607,2025-12-21,202512,2025,11,3,-2.0,-3.23383084577114,BEN,UNKNOWN,BN,2,2,négatif,0,1,instable,coopération,générique,12,0.2823,2.6169,10,9,28,-0.5550583415932622,-0.3809727557138874,-0.9576476331559182,0, Conflits & tensions
1280415693,2025-12-21,202512,2025,05,1,3.4,-3.23383084577114,UNKNOWN,GOV,BN,10,10,négatif,0,1,stable,coopération,générique,12,0.6161,-0.0831,4,116,8,0.6211316510745228,-0.3809727557138874,1.0087040421784956,1, Événements neutres
1280415702,2025-12-21,202512,2025,11,3,-2.0,-3.23383084577114,UNKNOWN,GOV,BN,10,10,négatif,0,1,instable,coopération,générique,12,0.6161,2.6169,10,116,8,-0.5550583415932622,-0.3809727557138874,1.0087040421784956,0, Conflits & tensions
1280415599,2025-12-21,202512,2025,11,3,-2.0,-3.23383084577114,AFR,UNKNOWN,BN,2,2,négatif,0,1,instable,coopération,générique,12,0.2823,2.6169,10,0,28,-0.5550583415932622,-0.3809727557138874,-0.9576476331559182,0, Conflits & tensions
1280415608,2025-12-21,202512,2025,10,3,-5.0,-3.23383084577114,BEN,GOV,BN,8,8,négatif,0,1,très_instable,coopération,générique,12,0.5646,4.1169,9,9,8,-1.2084972264086984,-0.3809727557138874,0.5171161233448921,0, Conflits & tensions
1280415609,2025-12-21,202512,2025,10,3,-5.0,-3.23383084577114,BEN,GOV,BN,2,2,négatif,0,1,très_instable,coopération,générique,12,0.2823,4.1169,9,9,8,-1.2084972264086984,-0.3809727557138874,-0.9576476331559182,0, Conflits & tensions
1280564779,2025-12-22,202512,2025,07,2,7.4,3.64741641337387,UNKNOWN,GOV,BN13,20,20,positif,1,2,très_stable,coopération,sud_centre,12,0.7823,-1.8763,6,116,8,1.4923834974951045,1.1260539729367467,3.4666436363465127,1, Événements neutres
1280526637,2025-12-22,202512,2025,02,1,3.0,1.21539500337609,USA,UNKNOWN,BN,10,10,neutre,1,0,stable,coopération,générique,12,0.6161,-0.8923,1,118,28,0.5340064664324647,0.5934294164442592,1.0087040421784956,1, Événements neutres
1280529668,2025-12-22,202512,2025,18,4,-9.5,-4.60420032310178,UNKNOWN,ELI,BN,10,10,négatif,0,1,très_instable,conflit,générique,12,0.6161,7.0521,17,116,6,-2.1886555536318526,-0.6810903583359549,1.0087040421784956,0, Conflits & tensions
1280537877,2025-12-22,202512,2025,01,1,0.0,0.45248868778281,UNKNOWN,ELI,BN,10,10,neutre,1,0,neutre,coopération,générique,12,0.6161,0.2262,0,116,6,-0.1194324183829714,0.4263492105226511,1.0087040421784956,1, Événements neutres
1280558714,2025-12-22,202512,2025,03,1,4.0,-1.07816711590296,UNKNOWN,GOV,BN,10,10,neutre,1,0,stable,coopération,générique,12,0.6161,-1.4609,2,116,8,0.7518194280376101,0.09112812026854449,1.0087040421784956,1, Événements neutres
1280558721,2025-12-22,202512,2025,13,3,-4.4,-1.07816711590296,UNKNOWN,GOV,BN,10,10,neutre,1,0,très_instable,conflit,générique,12,0.6161,2.7391,12,116,8,-1.0778094494456112,0.09112812026854449,1.0087040421784956,0, Conflits & tensions
1280552509,2025-12-22,202512,2025,07,2,7.4,-5.95238095238094,UNKNOWN,COP,BN,5,5,négatif,0,1,très_stable,coopération,générique,12,0.4604,-0.7238,6,116,2,1.4923834974951045,-0.9763484949582929,-0.220265754905513,1, Événements neutres
1280552513,2025-12-22,202512,2025,17,4,-5.0,-5.95238095238094,UNKNOWN,COP,BN,10,10,négatif,0,1,très_instable,conflit,générique,12,0.6161,5.4762,16,116,2,-1.2084972264086984,-0.9763484949582929,1.0087040421784956,0, Conflits & tensions
1280573048,2025-12-22,202512,2025,17,4,-5.0,-4.4776119402985,BEN,OPP,BN,2,2,négatif,0,1,très_instable,conflit,générique,12,0.2823,4.7388,16,9,21,-1.2084972264086984,-0.6533668847799554,-0.9576476331559182,0, Conflits & tensions
1280564616,2025-12-22,202512,2025,08,2,7.0,2.1604938271605,UNKNOWN,UNKNOWN,BN,20,20,positif,1,2,très_stable,coopération,générique,12,0.7823,-2.4198,7,116,28,1.4052583128530463,0.8004106707170998,3.4666436363465127,1, Événements neutres
1280565154,2025-12-22,202512,2025,19,4,-9.5,-1.81818181818182,UNKNOWN,UNKNOWN,BN,4,4,neutre,1,0,très_instable,conflit,générique,12,0.4135,5.6591,18,116,28,-2.1886555536318526,-0.07093871063141778,-0.46605971432231474,0, Conflits & tensions
1280512909,2025-12-22,202512,2025,18,4,-9.0,-2.19298245614035,UNKNOWN,COP,BN,2,2,négatif,0,1,très_instable,conflit,générique,12,0.2823,5.5965,17,116,2,-2.07974907282928,-0.1530218792849149,-0.9576476331559182,0, Conflits & tensions
1280513475,2025-12-22,202512,2025,18,4,-9.0,-2.19298245614035,NGA,COP,BN,6,6,négatif,0,1,très_instable,conflit,générique,12,0.5,5.5965,17,82,2,-2.07974907282928,-0.1530218792849149,0.025528204511288705,0, Conflits & tensions
1280521010,2025-12-22,202512,2025,06,2,6.0,-6.51851851851851,UNKNOWN,COP,BN,4,4,négatif,0,1,très_stable,coopération,générique,12,0.4135,0.2593,5,116,2,1.1874453512479008,-1.1003353845630333,-0.46605971432231474,1, Événements neutres
1280535641,2025-12-22,202512,2025,19,4,-10.0,-1.64271047227926,BFA,UNKNOWN,BN,10,10,neutre,1,0,très_instable,conflit,générique,12,0.6161,5.8214,18,10,28,-2.297562034434425,-0.03250962961910213,1.0087040421784956,0, Conflits & tensions
1280531540,2025-12-22,202512,2025,06,2,6.0,-1.28755364806867,BEN,UNKNOWN,BN,10,10,neutre,1,0,très_stable,coopération,générique,12,0.6161,-2.3562,5,9,28,1.1874453512479008,0.04527144796632035,1.0087040421784956,1, Événements neutres
1280573256,2025-12-22,202512,2025,17,4,-5.0,-4.4776119402985,UNKNOWN,OPP,BN,6,6,négatif,0,1,très_instable,conflit,générique,12,0.5,4.7388,16,116,21,-1.2084972264086984,-0.6533668847799554,0.025528204511288705,0, Conflits & tensions
1280573259,2025-12-22,202512,2025,17,4,-5.0,-4.4776119402985,UNKNOWN,OPP,BN,2,2,négatif,0,1,très_instable,conflit,générique,12,0.2823,4.7388,16,116,21,-1.2084972264086984,-0.6533668847799554,-0.9576476331559182,0, Conflits & tensions
1280565349,2025-12-22,202512,2025,13,3,-4.4,-6.41891891891887,UNKNOWN,COP,BN,1,1,négatif,0,1,très_instable,conflit,générique,12,0.1781,5.4095,12,116,2,-1.0778094494456112,-1.0785225862276615,-1.20344159257272,0, Conflits & tensions
1280565728,2025-12-22,202512,2025,19,4,-9.5,-1.81818181818182,NGA,UNKNOWN,BN,6,6,neutre,1,0,très_instable,conflit,générique,12,0.5,5.6591,18,82,28,-2.1886555536318526,-0.07093871063141778,0.025528204511288705,0, Conflits & tensions
1280565734,2025-12-22,202512,2025,01,1,0.0,-6.41891891891887,NGA,UNKNOWN,BN,2,2,négatif,0,1,neutre,coopération,générique,12,0.2823,3.2095,0,82,28,-0.1194324183829714,-1.0785225862276615,-0.9576476331559182,1, Événements neutres
1280565749,2025-12-22,202512,2025,13,3,-4.4,-6.41891891891887,NGA,COP,BN,6,6,négatif,0,1,très_instable,conflit,générique,12,0.5,5.4095,12,82,2,-1.0778094494456112,-1.0785225862276615,0.025528204511288705,0, Conflits & tensions
1280521011,2025-12-22,202512,2025,06,2,6.0,-6.51851851851851,UNKNOWN,COP,BN,1,1,négatif,0,1,très_stable,coopération,générique,12,0.1781,0.2593,5,116,2,1.1874453512479008,-1.1003353845630333,-1.20344159257272,1, Événements neutres
1280564795,2025-12-22,202512,2025,05,1,3.4,3.64741641337387,UNKNOWN,GOV,BN08,20,20,positif,1,2,stable,coopération,cotonou,12,0.7823,0.1237,4,116,8,0.6211316510745228,1.1260539729367467,3.4666436363465127,1, Événements neutres
1280531539,2025-12-22,202512,2025,06,2,6.0,-1.28755364806867,BEN,UNKNOWN,BN,10,10,neutre,1,0,très_stable,coopération,générique,12,0.6161,-2.3562,5,9,28,1.1874453512479008,0.04527144796632035,1.0087040421784956,1, Événements neutres
1280521334,2025-12-22,202512,2025,17,4,-5.0,-6.51851851851851,UNKNOWN,IGO,BN,1,1,négatif,0,1,très_instable,conflit,générique,12,0.1781,5.7593,16,116,10,-1.2084972264086984,-1.1003353845630333,-1.20344159257272,0, Conflits & tensions
1280521335,2025-12-22,202512,2025,17,4,-5.0,-6.51851851851851,UNKNOWN,IGO,BN,3,3,négatif,0,1,très_instable,conflit,générique,12,0.3562,5.7593,16,116,10,-1.2084972264086984,-1.1003353845630333,-0.7118536737391165,0, Conflits & tensions
1280521336,2025-12-22,202512,2025,17,4,-5.0,-6.51851851851851,UNKNOWN,IGO,BN,1,1,négatif,0,1,très_instable,conflit,générique,12,0.1781,5.7593,16,116,10,-1.2084972264086984,-1.1003353845630333,-1.20344159257272,0, Conflits & tensions
1280546691,2025-12-22,202512,2025,11,3,-2.0,-5.28455284552846,BEN,UNKNOWN,BN,2,2,négatif,0,1,instable,coopération,générique,12,0.2823,3.6423,10,9,28,-0.5550583415932622,-0.8300908807106271,-0.9576476331559182,0, Conflits & tensions
1280483418,2025-12-22,202512,2025,07,2,7.4,-7.02875399361023,AFR,UNKNOWN,BN,1,1,négatif,0,1,très_stable,coopération,générique,12,0.1781,-0.1856,6,0,28,1.4923834974951045,-1.2120794434394346,-1.20344159257272,1, Événements neutres
1280483688,2025-12-22,202512,2025,11,3,-2.0,-7.02875399361023,GHA,GOV,BN,6,6,négatif,0,1,instable,coopération,générique,12,0.5,4.5144,10,42,8,-0.5550583415932622,-1.2120794434394346,0.025528204511288705,0, Conflits & tensions
1280422669,2025-12-22,202512,2025,17,4,-5.0,-5.00863557858377,NGA,UNKNOWN,BN,2,2,négatif,0,1,très_instable,conflit,générique,12,0.2823,5.0043,16,82,28,-1.2084972264086984,-0.7696636528371812,-0.9576476331559182,0, Conflits & tensions
1280454368,2025-12-22,202512,2025,01,1,0.0,4.5662100456621,BEN,UNKNOWN,BN,4,4,positif,1,2,neutre,coopération,générique,12,0.4135,2.2831,0,9,28,-0.1194324183829714,1.3272742619086628,-0.46605971432231474,1, Événements neutres
1280483419,2025-12-22,202512,2025,07,2,7.4,-7.02875399361023,AFR,UNKNOWN,BN,4,4,négatif,0,1,très_stable,coopération,générique,12,0.4135,-0.1856,6,0,28,1.4923834974951045,-1.2120794434394346,-0.46605971432231474,1, Événements neutres
1280496686,2025-12-22,202512,2025,01,1,0.0,1.5015015015015,BEN,UNKNOWN,BN,10,10,neutre,1,0,neutre,coopération,générique,12,0.6161,0.7508,0,9,28,-0.1194324183829714,0.6560881356673783,1.0087040421784956,1, Événements neutres
1280496687,2025-12-22,202512,2025,07,2,7.4,1.5015015015015,BEN,UNKNOWN,BN,10,10,neutre,1,0,très_stable,coopération,générique,12,0.6161,-2.9492,6,9,28,1.4923834974951045,0.6560881356673783,1.0087040421784956,1, Événements neutres
1280496851,2025-12-22,202512,2025,02,1,3.0,1.5015015015015,UNKNOWN,ELI,BN,10,10,neutre,1,0,stable,coopération,générique,12,0.6161,-0.7492,1,116,6,0.5340064664324647,0.6560881356673783,1.0087040421784956,1, Événements neutres
1280498360,2025-12-22,202512,2025,04,1,1.9,5.01193317422434,NGA,UNKNOWN,BN,4,4,positif,1,2,stable,coopération,générique,12,0.4135,1.556,3,82,28,0.2944122086668048,1.4248898020897518,-0.46605971432231474,1, Événements neutres
1280437354,2025-12-22,202512,2025,05,1,3.4,4.48179271708683,UNKNOWN,ELI,BN,8,8,positif,1,2,stable,coopération,générique,12,0.5646,0.5409,4,116,6,0.6211316510745228,1.3087864550136057,0.5171161233448921,1, Événements neutres
1280429456,2025-12-22,202512,2025,01,1,0.0,4.53514739229025,NGA,LEG,BN,6,6,positif,1,2,neutre,coopération,générique,12,0.5,2.2676,0,82,16,-0.1194324183829714,1.320471389241651,0.025528204511288705,1, Événements neutres
1280452292,2025-12-22,202512,2025,12,3,-5.0,-0.67114093959731,TGO,UNKNOWN,BN,4,4,neutre,1,0,très_instable,coopération,générique,12,0.4135,2.8356,11,109,28,-1.2084972264086984,0.18026883907324767,-0.46605971432231474,0, Conflits & tensions
1280468352,2025-12-22,202512,2025,17,4,-5.0,-5.84615384615384,GHA,UNKNOWN,BN,1,1,négatif,0,1,très_instable,conflit,générique,12,0.1781,5.4231,16,42,28,-1.2084972264086984,-0.9530842403308053,-1.20344159257272,0, Conflits & tensions
1280488373,2025-12-22,202512,2025,01,1,0.4,-3.96039603960396,UNKNOWN,UAF,BN,7,7,négatif,0,1,neutre,coopération,générique,12,0.5343,1.7802,0,116,26,-0.03230723374091324,-0.5400940786336709,0.27132216392809044,1, Événements neutres
1280488375,2025-12-22,202512,2025,05,1,3.4,-3.96039603960396,UNKNOWN,UAF,BN,10,10,négatif,0,1,stable,coopération,générique,12,0.6161,0.2802,4,116,26,0.6211316510745228,-0.5400940786336709,1.0087040421784956,1, Événements neutres
1280429458,2025-12-22,202512,2025,01,1,0.0,4.53514739229025,NGA,LEG,BN,2,2,positif,1,2,neutre,coopération,générique,12,0.2823,2.2676,0,82,16,-0.1194324183829714,1.320471389241651,-0.9576476331559182,1, Événements neutres
1280468200,2025-12-22,202512,2025,17,4,-5.0,-5.84615384615384,CMR,CVL,BN,6,6,négatif,0,1,très_instable,conflit,générique,12,0.5,5.4231,16,20,4,-1.2084972264086984,-0.9530842403308053,0.025528204511288705,0, Conflits & tensions
1280497168,2025-12-22,202512,2025,07,2,7.4,1.82054616384915,UNKNOWN,MED,BN,10,10,neutre,1,0,très_stable,coopération,générique,12,0.6161,-2.7897,6,116,17,1.4923834974951045,0.7259604735858046,1.0087040421784956,1, Événements neutres
1280487830,2025-12-22,202512,2025,05,1,3.4,-3.96039603960396,FRA,UNKNOWN,BN,1,1,négatif,0,1,stable,coopération,générique,12,0.1781,0.2802,4,39,28,0.6211316510745228,-0.5400940786336709,-1.20344159257272,1, Événements neutres
1280468110,2025-12-22,202512,2025,17,4,-5.0,-5.84615384615384,BEN,CVL,BN,6,6,négatif,0,1,très_instable,conflit,générique,12,0.5,5.4231,16,9,4,-1.2084972264086984,-0.9530842403308053,0.025528204511288705,0, Conflits & tensions
1280468111,2025-12-22,202512,2025,17,4,-5.0,-5.84615384615384,BEN,CVL,BN,2,2,négatif,0,1,très_instable,conflit,générique,12,0.2823,5.4231,16,9,4,-1.2084972264086984,-0.9530842403308053,-0.9576476331559182,0, Conflits & tensions
1280468112,2025-12-22,202512,2025,17,4,-5.0,-5.84615384615384,BEN,CVL,BN,2,2,négatif,0,1,très_instable,conflit,générique,12,0.2823,5.4231,16,9,4,-1.2084972264086984,-0.9530842403308053,-0.9576476331559182,0, Conflits & tensions
1280422149,2025-12-22,202512,2025,17,4,-5.0,-5.00863557858377,BEN,UNKNOWN,BN,1,1,négatif,0,1,très_instable,conflit,générique,12,0.1781,5.0043,16,9,28,-1.2084972264086984,-0.7696636528371812,-1.20344159257272,0, Conflits & tensions
1280422150,2025-12-22,202512,2025,17,4,-5.0,-5.00863557858377,BEN,UNKNOWN,BN,3,3,négatif,0,1,très_instable,conflit,générique,12,0.3562,5.0043,16,9,28,-1.2084972264086984,-0.7696636528371812,-0.7118536737391165,0, Conflits & tensions
1280483685,2025-12-22,202512,2025,11,3,-2.0,-7.02875399361023,GHA,UNKNOWN,BN,4,4,négatif,0,1,instable,coopération,générique,12,0.4135,4.5144,10,42,28,-0.5550583415932622,-1.2120794434394346,-0.46605971432231474,0, Conflits & tensions
1280468353,2025-12-22,202512,2025,17,4,-5.0,-5.84615384615384,GHA,UNKNOWN,BN,1,1,négatif,0,1,très_instable,conflit,générique,12,0.1781,5.4231,16,42,28,-1.2084972264086984,-0.9530842403308053,-1.20344159257272,0, Conflits & tensions
1285138920,2025-12-22,202512,2025,19,4,-10.0,-5.68627450980392,UNKNOWN,UNKNOWN,BN,6,6,négatif,0,1,très_instable,conflit,générique,12,0.5,7.8431,18,116,28,-2.297562034434425,-0.9180698854959246,0.025528204511288705,0, Conflits & tensions
1285212593,2025-12-23,202512,2025,19,4,-10.0,-6.33408071748879,UNKNOWN,UNKNOWN,BN,6,6,négatif,0,1,très_instable,conflit,générique,12,0.5,8.167,18,116,28,-2.297562034434425,-1.0599426061236388,0.025528204511288705,0, Conflits & tensions
1280616927,2025-12-23,202512,2025,04,1,1.0,-1.30963517305894,BEN,UNKNOWN,BN,4,4,neutre,1,0,neutre,coopération,générique,12,0.4135,0.1548,3,9,28,0.09838054322217397,0.04043548624070748,-0.46605971432231474,1, Événements neutres
1280616929,2025-12-23,202512,2025,04,1,7.0,-1.30963517305894,BEN,UNKNOWN,BN,4,4,neutre,1,0,très_stable,coopération,générique,12,0.4135,-2.8452,3,9,28,1.4052583128530463,0.04043548624070748,-0.46605971432231474,1, Événements neutres
1280604411,2025-12-23,202512,2025,01,1,-0.4,-1.48011100832563,UNKNOWN,GOV,BN,3,3,neutre,1,0,neutre,coopération,générique,12,0.3562,0.9401,0,116,8,-0.20655760302502954,0.0031004464345858705,-0.7118536737391165,1, Événements neutres
1280604417,2025-12-23,202512,2025,04,1,7.0,-1.48011100832563,UNKNOWN,GOV,BN,6,6,neutre,1,0,très_stable,coopération,générique,12,0.5,-2.7599,3,116,8,1.4052583128530463,0.0031004464345858705,0.025528204511288705,1, Événements neutres
1280597742,2025-12-23,202512,2025,02,1,3.4,-2.18579234972678,UNKNOWN,BUS,BN,10,10,négatif,0,1,stable,coopération,générique,12,0.6161,-0.6071,1,116,1,0.6211316510745228,-0.1514472108942838,1.0087040421784956,1, Événements neutres
1280597845,2025-12-23,202512,2025,07,2,7.0,2.26086956521739,UNKNOWN,GOV,BN,10,10,positif,1,2,très_stable,coopération,générique,12,0.6161,-2.3696,6,116,8,1.4052583128530463,0.8223934471619856,1.0087040421784956,1, Événements neutres
1280616817,2025-12-23,202512,2025,04,1,1.0,-1.30963517305894,UNKNOWN,UNKNOWN,BN,4,4,neutre,1,0,neutre,coopération,générique,12,0.4135,0.1548,3,116,28,0.09838054322217397,0.04043548624070748,-0.46605971432231474,1, Événements neutres
1280616819,2025-12-23,202512,2025,04,1,7.0,-1.30963517305894,UNKNOWN,UNKNOWN,BN,4,4,neutre,1,0,très_stable,coopération,générique,12,0.4135,-2.8452,3,116,28,1.4052583128530463,0.04043548624070748,-0.46605971432231474,1, Événements neutres
1280604154,2025-12-23,202512,2025,04,1,7.0,-1.48011100832563,UNKNOWN,UNKNOWN,BN,6,6,neutre,1,0,très_stable,coopération,générique,12,0.5,-2.7599,3,116,28,1.4052583128530463,0.0031004464345858705,0.025528204511288705,1, Événements neutres
1280616930,2025-12-23,202512,2025,05,1,8.0,-1.30963517305894,BEN,UNKNOWN,BN,10,10,neutre,1,0,très_stable,coopération,générique,12,0.6161,-3.3452,4,9,28,1.6230712744581914,0.04043548624070748,1.0087040421784956,1, Événements neutres
1280617398,2025-12-23,202512,2025,01,1,0.0,-1.30963517305894,LBR,REB,BN,10,10,neutre,1,0,neutre,coopération,générique,12,0.6161,0.6548,0,63,23,-0.1194324183829714,0.04043548624070748,1.0087040421784956,1, Événements neutres
1280617399,2025-12-23,202512,2025,05,1,8.0,-1.30963517305894,LBR,REB,BN,10,10,neutre,1,0,très_stable,coopération,générique,12,0.6161,-3.3452,4,63,23,1.6230712744581914,0.04043548624070748,1.0087040421784956,1, Événements neutres
1280674337,2025-12-23,202512,2025,11,3,-2.0,-7.35721200387222,BEN,UNKNOWN,BN00,4,4,négatif,0,1,instable,coopération,sud_centre,12,0.4135,4.6786,10,9,28,-0.5550583415932622,-1.284013350486066,-0.46605971432231474,0, Conflits & tensions
1280674338,2025-12-23,202512,2025,17,4,-5.0,-7.35721200387222,BEN,UNKNOWN,BN00,4,4,négatif,0,1,très_instable,conflit,sud_centre,12,0.4135,6.1786,16,9,28,-1.2084972264086984,-1.284013350486066,-0.46605971432231474,0, Conflits & tensions
1280674345,2025-12-23,202512,2025,19,4,-9.5,-7.35721200387222,BEN,MIL,BN00,6,6,négatif,0,1,très_instable,conflit,sud_centre,12,0.5,8.4286,18,9,18,-2.1886555536318526,-1.284013350486066,0.025528204511288705,0, Conflits & tensions
