GLOBALEVENTID,SQLDATE,MONTHYEAR,YEAR,FractionDate,IsRootEvent,ActionGeo_CountryCode,ActionGeo_FullName,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,Actor1Geo_CountryCode,Actor2Geo_CountryCode,Actor1CountryCode,Actor2CountryCode,Actor1Name,Actor2Name,Actor1Type1Code,Actor2Type1Code,Actor1KnownGroupCode,Actor2KnownGroupCode,EventRootCode,EventBaseCode,EventCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,SOURCEURL,mois,trimestre,annee,mois_annee,jour_semaine,ton_categorie,goldstein_categorie,quadclass_label,zone_benin,source_domaine
1254634360,2025-07-29,202507,2025,2025.5726,1,BN,Benin,BN,9.5,2.25,BN,UK,BEN,GBR,BENIN,UNITED KINGDOM,,,,,4,43,43,1,2.8,3,1,3,-2.816901408,https://www.belfastlive.co.uk/news/northern-ireland/missing-ni-robert-kincaid-france-32157314,7,3,2025,2025-07,1,negatif,cooperatif,cooperation_verbale,sud,belfastlive.co.uk
1267015063,2025-10-06,202510,2025,2025.7562,1,BN,"Parakou, Borgou, Benin",BN10,9.33716,2.63031,BN,,BEN,,BENIN,,,,,,2,22,22,1,3.2,2,1,2,5.405405405,https://el-balad.com/6725797,10,4,2025,2025-10,0,tres_positif,cooperatif,cooperation_verbale,nord,el-balad.com
1267015064,2025-10-06,202510,2025,2025.7562,1,BN,"Parakou, Borgou, Benin",BN10,9.33716,2.63031,BN,,BEN,,BENIN,,,,,,5,51,51,1,3.4,6,1,6,5.405405405,https://el-balad.com/6725797,10,4,2025,2025-10,0,tres_positif,cooperatif,cooperation_verbale,nord,el-balad.com
1267003613,2025-10-06,202510,2025,2025.7562,0,BN,Benin,BN,9.5,2.25,BN,,BEN,,BENIN,,,,,,6,61,61,2,6.4,5,1,5,3.130434783,https://nairametrics.com/2025/10/06/fg-revamps-agricultural-education-to-boost-food-security-jobs/,10,4,2025,2025-10,0,tres_positif,tres_cooperatif,cooperation_materielle,sud,nairametrics.com
1267005381,2025-10-06,202510,2025,2025.7562,1,BN,Benin,BN,9.5,2.25,BN,,BEN,,BENIN,,,,,,5,51,51,1,3.4,4,1,4,8.302603539,https://nigerianobservernews.com/2025/10/okuoromi-community-hails-oba-ewuare-ii-for-restoring-peace/,10,4,2025,2025-10,0,tres_positif,cooperatif,cooperation_verbale,sud,nigerianobservernews.com
1267112285,2025-10-06,202510,2025,2025.7562,0,BN,Benin,BN,9.5,2.25,BN,,BEN,,BENIN,,,,,,1,10,10,1,0.0,4,1,4,1.317614424,https://www.legit.ng/editorial/opinion/1677343-the-humbling-tinubus-daughter-benin-palace/,10,4,2025,2025-10,0,positif,neutre,cooperation_verbale,sud,legit.ng
1267112287,2025-10-06,202510,2025,2025.7562,1,BN,Benin,BN,9.5,2.25,BN,,BEN,,BENIN,,,,,,11,111,111,3,-2.0,4,1,4,1.317614424,https://www.legit.ng/editorial/opinion/1677343-the-humbling-tinubus-daughter-benin-palace/,10,4,2025,2025-10,0,positif,conflictuel,conflit_verbal,sud,legit.ng
1267047601,2025-10-06,202510,2025,2025.7562,0,BN,Benin,BN,9.5,2.25,BN,,BEN,,BENIN,,,,,,17,173,173,4,-5.0,5,1,5,-7.024793388,https://www.informationng.com/2025/10/man-arrested-for-allegedly-killing-wife-with-axe-in-edo.html,10,4,2025,2025-10,0,tres_negatif,conflictuel,conflit_materiel,sud,informationng.com
1267049947,2025-10-06,202510,2025,2025.7562,0,BN,Benin,BN,9.5,2.25,BN,,BEN,,BENIN,,,,,,4,43,43,1,2.8,10,1,10,-4.354587869,https://saharareporters.com/2025/10/06/edo-lagos-police-give-conflicting-accounts-benin-agbor-road-accident-involving-officers,10,4,2025,2025-10,0,tres_negatif,cooperatif,cooperation_verbale,sud,saharareporters.com
1267033574,2025-10-06,202510,2025,2025.7562,0,BN,Benin,BN,9.5,2.25,BN,,BEN,,BENIN,,ELI,,,,11,112,112,3,-2.0,2,1,2,-1.272264631,https://peoplesdailyng.com/edo-pdp-crisis-deepens-as-wikes-loyalists-elect-parallel-executive/,10,4,2025,2025-10,0,negatif,conflictuel,conflit_verbal,sud,peoplesdailyng.com
1267049700,2025-10-06,202510,2025,2025.7562,0,BN,Benin,BN,9.5,2.25,,BN,,BEN,,BENIN,,,,,4,42,42,1,1.9,10,1,10,-4.354587869,https://saharareporters.com/2025/10/06/edo-lagos-police-give-conflicting-accounts-benin-agbor-road-accident-involving-officers,10,4,2025,2025-10,0,tres_negatif,cooperatif,cooperation_verbale,sud,saharareporters.com
1266980392,2025-10-05,202510,2025,2025.7534,1,BN,Benin,BN,9.5,2.25,NI,BN,,BEN,MINIST,BENIN,GOV,,,,4,40,40,1,1.0,6,1,6,2.346041056,https://dailytrust.com/why-our-govs-senators-others-are-defecting-pdp-vice-chair/,10,4,2025,2025-10,6,positif,cooperatif,cooperation_verbale,sud,dailytrust.com
1266980393,2025-10-05,202510,2025,2025.7534,1,BN,Benin,BN,9.5,2.25,NI,BN,NGA,BEN,NIGERIA,BENIN,GOV,,,,4,40,40,1,1.0,4,1,4,2.346041056,https://dailytrust.com/why-our-govs-senators-others-are-defecting-pdp-vice-chair/,10,4,2025,2025-10,6,positif,cooperatif,cooperation_verbale,sud,dailytrust.com
1267005382,2025-10-06,202510,2025,2025.7562,1,BN,Benin,BN,9.5,2.25,BN,BN,BEN,,BENIN,GOVERNOR,,GOV,,,1,10,10,1,0.0,2,1,2,5.333333333,https://nigerianobservernews.com/2025/10/okpebholo-salutes-edo-teachers-pledges-improved-welfare/,10,4,2025,2025-10,0,tres_positif,neutre,cooperation_verbale,sud,nigerianobservernews.com
1267005728,2025-10-06,202510,2025,2025.7562,1,BN,Benin,BN,9.5,2.25,BN,BN,,BEN,GOVERNOR,BENIN,GOV,,,,5,51,51,1,3.4,2,1,2,7.100591716,https://nigerianobservernews.com/2025/10/tinubu-pdp-laud-okpebholos-infrastructural-revolution-in-edo/,10,4,2025,2025-10,0,tres_positif,cooperatif,cooperation_verbale,sud,nigerianobservernews.com
1267005729,2025-10-06,202510,2025,2025.7562,1,BN,Benin,BN,9.5,2.25,BN,BN,,BEN,GOVERNOR,BENIN,GOV,GOV,,,5,51,51,1,3.4,2,1,2,7.100591716,https://nigerianobservernews.com/2025/10/tinubu-pdp-laud-okpebholos-infrastructural-revolution-in-edo/,10,4,2025,2025-10,0,tres_positif,cooperatif,cooperation_verbale,sud,nigerianobservernews.com
1266980390,2025-10-05,202510,2025,2025.7534,1,BN,Benin,BN,9.5,2.25,BN,BN,BEN,,BENIN,DELEGATE,,LEG,,,1,10,10,1,0.0,10,1,10,2.346041056,https://dailytrust.com/why-our-govs-senators-others-are-defecting-pdp-vice-chair/,10,4,2025,2025-10,6,positif,neutre,cooperation_verbale,sud,dailytrust.com
1267120392,2025-10-06,202510,2025,2025.7562,1,BN,Benin,BN,9.5,2.25,BN,BN,,BEN,JOURNALIST,BENIN,MED,,,,1,10,10,1,0.0,10,1,10,5.128205128,https://lanouvelletribune.info/2025/10/benin-la-haac-relance-ses-formations-pratiques-pour-les-journalistes-de-radios-privees/,10,4,2025,2025-10,0,tres_positif,neutre,cooperation_verbale,sud,lanouvelletribune.info
1267034230,2025-10-06,202510,2025,2025.7562,1,BN,Benin,BN,9.5,2.25,BN,BN,NGA,BEN,BENIN CITY,BENIN,,,,,17,173,173,4,-5.0,4,1,4,-1.272264631,https://peoplesdailyng.com/edo-pdp-crisis-deepens-as-wikes-loyalists-elect-parallel-executive/,10,4,2025,2025-10,0,negatif,conflictuel,conflit_materiel,sud,peoplesdailyng.com
1267088768,2025-10-06,202510,2025,2025.7562,1,BN,"Kalale, Borgou, Benin",BN10,10.2927,3.38367,BN,BN,BEN,BEN,BENIN,BENIN,GOV,,,,8,84,84,2,7.0,10,1,10,-5.540166205,https://africapresse.com/benin-attaque-meurtriere-a-segbana-trois-policiers-tues-a-la-frontiere-du-nigeria/,10,4,2025,2025-10,0,tres_negatif,tres_cooperatif,cooperation_materielle,sud,africapresse.com
1267088769,2025-10-06,202510,2025,2025.7562,1,BN,"Kalale, Borgou, Benin",BN10,10.2927,3.38367,BN,BN,BEN,BEN,BENIN,BENIN,GOV,,,,13,138,138,3,-7.0,10,1,10,-5.540166205,https://africapresse.com/benin-attaque-meurtriere-a-segbana-trois-policiers-tues-a-la-frontiere-du-nigeria/,10,4,2025,2025-10,0,tres_negatif,tres_conflictuel,conflit_verbal,sud,africapresse.com
1267055724,2025-10-06,202510,2025,2025.7562,1,BN,"Kalale, Borgou, Benin",BN10,10.2927,3.38367,BN,BN,BEN,,BENIN,MEDIA,,MED,,,5,51,51,1,3.4,10,1,10,-6.701030928,https://burkina24.com/2025/10/06/nord-benin-attaques-meurtrieres-a-segbana-et-kalale-des-morts-blesses-et-enlevements-signales/,10,4,2025,2025-10,0,tres_negatif,cooperatif,cooperation_verbale,sud,burkina24.com
1267015065,2025-10-06,202510,2025,2025.7562,1,BN,"Parakou, Borgou, Benin",BN10,9.33716,2.63031,BN,BN,BEN,,BENIN,PRESIDENT,,GOV,,,5,51,51,1,3.4,4,1,4,5.405405405,https://el-balad.com/6725797,10,4,2025,2025-10,0,tres_positif,cooperatif,cooperation_verbale,nord,el-balad.com
1267015692,2025-10-06,202510,2025,2025.7562,1,BN,"Parakou, Borgou, Benin",BN10,9.33716,2.63031,BN,BN,,BEN,THE OPPOSITION,BENIN,OPP,,,,11,110,110,3,-2.0,2,1,2,5.405405405,https://el-balad.com/6725797,10,4,2025,2025-10,0,tres_positif,conflictuel,conflit_verbal,nord,el-balad.com
1266980389,2025-10-05,202510,2025,2025.7534,1,BN,Benin,BN,9.5,2.25,BN,NI,BEN,,BENIN,MINIST,,GOV,,,4,40,40,1,1.0,6,1,6,2.346041056,https://dailytrust.com/why-our-govs-senators-others-are-defecting-pdp-vice-chair/,10,4,2025,2025-10,6,positif,cooperatif,cooperation_verbale,sud,dailytrust.com
1266980391,2025-10-05,202510,2025,2025.7534,1,BN,Benin,BN,9.5,2.25,BN,NI,BEN,NGA,BENIN,NIGERIA,,GOV,,,4,40,40,1,1.0,4,1,4,2.346041056,https://dailytrust.com/why-our-govs-senators-others-are-defecting-pdp-vice-chair/,10,4,2025,2025-10,6,positif,cooperatif,cooperation_verbale,sud,dailytrust.com
1267049949,2025-10-06,202510,2025,2025.7562,0,BN,Benin,BN,9.5,2.25,BN,NI,BEN,NGA,BENIN,NIGERIA,,,,,15,153,153,4,-7.2,1,1,1,0.926998841,https://www.premiumtimesng.com/opinion/826089-remember-that-time-government-claimed-there-was-reverse-medical-tourism-by-chinedu-moghalu.html,10,4,2025,2025-10,0,neutre,tres_conflictuel,conflit_materiel,sud,premiumtimesng.com
1248744342,2025-06-10,202506,2025,2025.4384,1,BN,Benin,BN,9.5,2.25,,BN,,BEN,,BENIN,,,,,4,42,42,1,1.9,10,1,10,1.834862385,https://www.almountakhab.com/node/16213838,6,2,2025,2025-06,1,positif,cooperatif,cooperation_verbale,sud,almountakhab.com
1248744433,2025-06-10,202506,2025,2025.4384,1,BN,Benin,BN,9.5,2.25,BN,,BEN,,BENIN,,,,,,4,43,43,1,2.8,6,1,6,1.834862385,https://www.almountakhab.com/node/16213838,6,2,2025,2025-06,1,positif,cooperatif,cooperation_verbale,sud,almountakhab.com
1248733592,2025-06-10,202506,2025,2025.4384,0,BN,Benin,BN,9.5,2.25,BN,,BEN,,BENIN,,,,,,5,51,51,1,3.4,2,1,2,3.355704698,https://nigerianobservernews.com/2025/06/edo-first-ladys-office-lauds-gstc-girls-for-natl-recognition-in-ict/,6,2,2025,2025-06,1,tres_positif,cooperatif,cooperation_verbale,sud,nigerianobservernews.com
1248733593,2025-06-10,202506,2025,2025.4384,0,BN,Benin,BN,9.5,2.25,BN,BN,BEN,,BENIN,ADMINISTRATION,,GOV,,,5,51,51,1,3.4,4,1,4,3.355704698,https://nigerianobservernews.com/2025/06/edo-first-ladys-office-lauds-gstc-girls-for-natl-recognition-in-ict/,6,2,2025,2025-06,1,tres_positif,cooperatif,cooperation_verbale,sud,nigerianobservernews.com
1248733595,2025-06-10,202506,2025,2025.4384,1,BN,Benin,BN,9.5,2.25,BN,BN,BEN,,BENIN,CREATIVITY,,,,,5,51,51,1,3.4,2,1,2,3.355704698,https://nigerianobservernews.com/2025/06/edo-first-ladys-office-lauds-gstc-girls-for-natl-recognition-in-ict/,6,2,2025,2025-06,1,tres_positif,cooperatif,cooperation_verbale,sud,nigerianobservernews.com
1248734239,2025-06-10,202506,2025,2025.4384,0,BN,Benin,BN,9.5,2.25,BN,BN,,BEN,GOVERNMENT,BENIN,GOV,,,,5,51,51,1,3.4,2,1,2,3.355704698,https://nigerianobservernews.com/2025/06/edo-first-ladys-office-lauds-gstc-girls-for-natl-recognition-in-ict/,6,2,2025,2025-06,1,tres_positif,cooperatif,cooperation_verbale,sud,nigerianobservernews.com
1248734737,2025-06-10,202506,2025,2025.4384,0,BN,Benin,BN,9.5,2.25,NI,BN,NGA,BEN,NIGERIA,BENIN,,,,,5,51,51,1,3.4,1,1,1,3.355704698,https://nigerianobservernews.com/2025/06/edo-first-ladys-office-lauds-gstc-girls-for-natl-recognition-in-ict/,6,2,2025,2025-06,1,tres_positif,cooperatif,cooperation_verbale,sud,nigerianobservernews.com
1248733594,2025-06-10,202506,2025,2025.4384,1,BN,Benin,BN,9.5,2.25,BN,NI,BEN,,BENIN,CREATIVITY,,,,,5,51,51,1,3.4,2,1,2,3.355704698,https://nigerianobservernews.com/2025/06/edo-first-ladys-office-lauds-gstc-girls-for-natl-recognition-in-ict/,6,2,2025,2025-06,1,tres_positif,cooperatif,cooperation_verbale,sud,nigerianobservernews.com
1248759081,2025-06-10,202506,2025,2025.4384,1,BN,Benin,BN,9.5,2.25,BN,BN,,BEN,SENATOR,BENIN,LEG,,,,12,120,120,3,-4.0,5,1,4,3.832752613,https://thesun.ng/senator-imasuen-defect-to-apc-cites-midterm-achievements/,6,2,2025,2025-06,1,tres_positif,conflictuel,conflit_verbal,sud,thesun.ng
1248683843,2025-06-09,202506,2025,2025.4356,1,BN,Benin,BN,9.5,2.25,BN,BN,,BEN,STUDENT,BENIN,EDU,,,,17,173,173,4,-5.0,10,1,10,-12.65060241,https://www.africatopsuccess.com/benin-deux-enseignants-condamnes-pour-abus-sexuels-sur-eleves-mineures/,6,2,2025,2025-06,0,tres_negatif,conflictuel,conflit_materiel,sud,africatopsuccess.com
1248683844,2025-06-09,202506,2025,2025.4356,1,BN,Benin,BN,9.5,2.25,BN,BN,,BEN,STUDENT,BENIN,EDU,,,,18,180,180,4,-9.0,10,1,10,-12.65060241,https://www.africatopsuccess.com/benin-deux-enseignants-condamnes-pour-abus-sexuels-sur-eleves-mineures/,6,2,2025,2025-06,0,tres_negatif,tres_conflictuel,conflit_materiel,sud,africatopsuccess.com
1248662372,2025-06-09,202506,2025,2025.4356,0,BN,Benin,BN,9.5,2.25,,BN,,BEN,,BENIN,,,,,8,80,80,2,5.0,5,1,5,-7.929515419,https://saharareporters.com/2025/06/09/igboho-remains-wanted-list-under-tinubu-govt-businesses-bank-accounts-closed-aide,6,2,2025,2025-06,0,tres_negatif,tres_cooperatif,cooperation_materielle,sud,saharareporters.com
1248662373,2025-06-09,202506,2025,2025.4356,0,BN,Benin,BN,9.5,2.25,,BN,,BEN,,BENIN,,,,,17,173,173,4,-5.0,5,1,5,-7.929515419,https://saharareporters.com/2025/06/09/igboho-remains-wanted-list-under-tinubu-govt-businesses-bank-accounts-closed-aide,6,2,2025,2025-06,0,tres_negatif,conflictuel,conflit_materiel,sud,saharareporters.com
1248662701,2025-06-09,202506,2025,2025.4356,0,BN,Benin,BN,9.5,2.25,BN,BN,,BEN,PRISON,COTONOU,COP,,,,17,173,173,4,-5.0,4,1,4,-7.929515419,https://saharareporters.com/2025/06/09/igboho-remains-wanted-list-under-tinubu-govt-businesses-bank-accounts-closed-aide,6,2,2025,2025-06,0,tres_negatif,conflictuel,conflit_materiel,sud,saharareporters.com
1248662700,2025-06-09,202506,2025,2025.4356,0,BN,Benin,BN,9.5,2.25,NI,BN,,BEN,PRISON,COTONOU,COP,,,,17,173,173,4,-5.0,6,1,6,-7.929515419,https://saharareporters.com/2025/06/09/igboho-remains-wanted-list-under-tinubu-govt-businesses-bank-accounts-closed-aide,6,2,2025,2025-06,0,tres_negatif,conflictuel,conflit_materiel,sud,saharareporters.com
1248662531,2025-06-09,202506,2025,2025.4356,0,BN,Benin,BN,9.5,2.25,BN,NI,BEN,NGA,BENIN,NIGERIA,,,,,17,173,173,4,-5.0,2,1,2,-7.929515419,https://saharareporters.com/2025/06/09/igboho-remains-wanted-list-under-tinubu-govt-businesses-bank-accounts-closed-aide,6,2,2025,2025-06,0,tres_negatif,conflictuel,conflit_materiel,sud,saharareporters.com
1248673080,2025-06-09,202506,2025,2025.4356,1,BN,Benin,BN,9.5,2.25,BN,BN,NGA,BEN,BENIN CITY,BENIN,,,,,1,10,10,1,0.0,4,1,4,4.048582996,https://www.thecable.ng/labour-party-senator-neda-imasuen-joins-apc/,6,2,2025,2025-06,0,tres_positif,neutre,cooperation_verbale,sud,thecable.ng
1248705694,2025-06-09,202506,2025,2025.4356,1,BN,Benin,BN,9.5,2.25,BN,BN,BEN,BEN,BENIN,BENIN,,EDU,,,8,84,841,2,7.0,2,1,2,0.496277916,https://guardian.ng/news/edo-receives-diphtheria-vaccines-as-nma-rolls-out-preventive-measures/,6,2,2025,2025-06,0,neutre,tres_cooperatif,cooperation_materielle,sud,guardian.ng
1248705695,2025-06-09,202506,2025,2025.4356,1,BN,Benin,BN,9.5,2.25,BN,BN,BEN,,BENIN,SENATOR,,LEG,,,5,51,51,1,3.4,4,1,4,0.496277916,https://guardian.ng/news/edo-receives-diphtheria-vaccines-as-nma-rolls-out-preventive-measures/,6,2,2025,2025-06,0,neutre,cooperatif,cooperation_verbale,sud,guardian.ng
1248705696,2025-06-09,202506,2025,2025.4356,1,BN,Benin,BN,9.5,2.25,BN,BN,BEN,NGA,BENIN,BENIN CITY,,,,,1,10,10,1,0.0,2,1,2,0.496277916,https://guardian.ng/news/edo-receives-diphtheria-vaccines-as-nma-rolls-out-preventive-measures/,6,2,2025,2025-06,0,neutre,neutre,cooperation_verbale,sud,guardian.ng
1248695306,2025-06-09,202506,2025,2025.4356,1,BN,Benin,BN,9.5,2.25,BN,,BEN,,BENIN,,,,,,1,10,10,1,0.0,2,1,2,1.355932203,https://nigerianobservernews.com/2025/06/diphtheria-outbreak-edo-govt-steps-up-response-as-health-commissioner-visits-ubth/,6,2,2025,2025-06,0,positif,neutre,cooperation_verbale,sud,nigerianobservernews.com
1248695308,2025-06-09,202506,2025,2025.4356,1,BN,Benin,BN,9.5,2.25,BN,BN,BEN,,BENIN,WORKER,,LAB,,,5,51,51,1,3.4,2,1,2,1.355932203,https://nigerianobservernews.com/2025/06/diphtheria-outbreak-edo-govt-steps-up-response-as-health-commissioner-visits-ubth/,6,2,2025,2025-06,0,positif,cooperatif,cooperation_verbale,sud,nigerianobservernews.com
1248695309,2025-06-09,202506,2025,2025.4356,1,BN,Benin,BN,9.5,2.25,BN,BN,BEN,NGA,BENIN,BENIN CITY,EDU,,,,4,43,43,1,2.8,10,1,10,1.355932203,https://nigerianobservernews.com/2025/06/diphtheria-outbreak-edo-govt-steps-up-response-as-health-commissioner-visits-ubth/,6,2,2025,2025-06,0,positif,cooperatif,cooperation_verbale,sud,nigerianobservernews.com
1248696177,2025-06-09,202506,2025,2025.4356,1,BN,Benin,BN,9.5,2.25,BN,BN,NGA,BEN,BENIN CITY,BENIN,,EDU,,,4,42,42,1,1.9,10,1,10,1.355932203,https://nigerianobservernews.com/2025/06/diphtheria-outbreak-edo-govt-steps-up-response-as-health-commissioner-visits-ubth/,6,2,2025,2025-06,0,positif,cooperatif,cooperation_verbale,sud,nigerianobservernews.com
1248693298,2025-06-09,202506,2025,2025.4356,1,BN,Benin,BN,9.5,2.25,BN,BN,BEN,BEN,BENIN,BENIN,,EDU,,,1,10,10,1,0.0,2,1,2,-3.469387755,https://dailypost.ng/2025/06/09/diphtheria-outbreak-ncdc-delta-govt-donate-90-doses-of-vaccines-to-edo/,6,2,2025,2025-06,0,tres_negatif,neutre,cooperation_verbale,sud,dailypost.ng
1248693299,2025-06-09,202506,2025,2025.4356,1,BN,Benin,BN,9.5,2.25,BN,BN,BEN,BEN,BENIN,BENIN,,EDU,,,7,70,70,2,7.0,2,1,2,-3.469387755,https://dailypost.ng/2025/06/09/diphtheria-outbreak-ncdc-delta-govt-donate-90-doses-of-vaccines-to-edo/,6,2,2025,2025-06,0,tres_negatif,tres_cooperatif,cooperation_materielle,sud,dailypost.ng
1248693300,2025-06-09,202506,2025,2025.4356,1,BN,Benin,BN,9.5,2.25,BN,BN,BEN,,BENIN,GOVERNMENT,,GOV,,,7,70,70,2,7.0,4,1,4,-3.469387755,https://dailypost.ng/2025/06/09/diphtheria-outbreak-ncdc-delta-govt-donate-90-doses-of-vaccines-to-edo/,6,2,2025,2025-06,0,tres_negatif,tres_cooperatif,cooperation_materielle,sud,dailypost.ng
1248693301,2025-06-09,202506,2025,2025.4356,0,BN,Benin,BN,9.5,2.25,BN,BN,BEN,,BENIN,GOVERNMENT,EDU,GOV,,,5,51,51,1,3.4,1,1,1,-3.469387755,https://dailypost.ng/2025/06/09/diphtheria-outbreak-ncdc-delta-govt-donate-90-doses-of-vaccines-to-edo/,6,2,2025,2025-06,0,tres_negatif,cooperatif,cooperation_verbale,sud,dailypost.ng
1248674599,2025-06-09,202506,2025,2025.4356,0,BN,Benin,BN,9.5,2.25,BN,,BEN,,BENIN,,,,,,3,30,30,1,4.0,4,1,4,4.205607477,https://thesun.ng/okpebholo-builds-sub-injection-station-to-light-up-6-communities-in-edo-central/,6,2,2025,2025-06,0,tres_positif,cooperatif,cooperation_verbale,sud,thesun.ng
1248674600,2025-06-09,202506,2025,2025.4356,1,BN,Benin,BN,9.5,2.25,NI,BN,BEN,GHA,BENIN,GHANA,,,,,4,42,42,1,1.9,1,1,1,5.263157895,https://thesun.ng/strategic-research-is-critical-to-achieving-sdgs-vc-prof-ajayi/,6,2,2025,2025-06,0,tres_positif,cooperatif,cooperation_verbale,sud,thesun.ng
1248674603,2025-06-09,202506,2025,2025.4356,1,BN,Benin,BN,9.5,2.25,NI,BN,BEN,GHA,BENIN,GHANA,,,,,4,43,43,1,2.8,1,1,1,5.263157895,https://thesun.ng/strategic-research-is-critical-to-achieving-sdgs-vc-prof-ajayi/,6,2,2025,2025-06,0,tres_positif,cooperatif,cooperation_verbale,sud,thesun.ng
1248674606,2025-06-09,202506,2025,2025.4356,0,BN,Benin,BN,9.5,2.25,BN,BN,BEN,,BENIN,GOVERNOR,,GOV,,,5,51,51,1,3.4,4,1,4,4.205607477,https://thesun.ng/okpebholo-builds-sub-injection-station-to-light-up-6-communities-in-edo-central/,6,2,2025,2025-06,0,tres_positif,cooperatif,cooperation_verbale,sud,thesun.ng
1248674980,2025-06-09,202506,2025,2025.4356,1,BN,Benin,BN,9.5,2.25,BN,NI,GHA,BEN,GHANA,BENIN,,,,,4,42,42,1,1.9,1,1,1,5.263157895,https://thesun.ng/strategic-research-is-critical-to-achieving-sdgs-vc-prof-ajayi/,6,2,2025,2025-06,0,tres_positif,cooperatif,cooperation_verbale,sud,thesun.ng
1248674983,2025-06-09,202506,2025,2025.4356,1,BN,Benin,BN,9.5,2.25,BN,NI,GHA,BEN,GHANA,BENIN,,,,,4,43,43,1,2.8,1,1,1,5.263157895,https://thesun.ng/strategic-research-is-critical-to-achieving-sdgs-vc-prof-ajayi/,6,2,2025,2025-06,0,tres_positif,cooperatif,cooperation_verbale,sud,thesun.ng
1248686940,2025-06-09,202506,2025,2025.4356,1,BN,Benin,BN,9.5,2.25,BN,BN,NGA,BEN,BENIN CITY,BENIN,,,,,17,173,173,4,-5.0,4,1,4,-7.672634271,https://dailypost.ng/2025/06/09/ndlea-arrests-18-year-old-nigerien-two-others-for-possession-of-illicit-drugs/,6,2,2025,2025-06,0,tres_negatif,conflictuel,conflit_materiel,sud,dailypost.ng
1248685912,2025-06-09,202506,2025,2025.4356,0,BN,"Djibo, Benin (general), Benin",BN00,6.7,2.75,,BN,,BEN,,BENIN,,MIL,,,6,60,60,2,6.0,4,1,4,-4.397394137,https://www.nzherald.co.nz/world/a-powerful-opaque-al-qaeda-affiliate-is-rampaging-across-west-africa/WXQZUCPVQRFNBE5ZKIECNEYKKM/,6,2,2025,2025-06,0,tres_negatif,tres_cooperatif,cooperation_materielle,sud,nzherald.co.nz
1248633674,2025-06-09,202506,2025,2025.4356,1,BN,Benin,BN,9.5,2.25,BN,,BEN,,BENIN,,,,,,19,192,192,4,-9.5,8,1,8,0.519480519,https://tribuneonlineng.com/customs-officer-who-arrested-enugu-ritualist-gets-n5m-gift/,6,2,2025,2025-06,0,neutre,tres_conflictuel,conflit_materiel,sud,tribuneonlineng.com
1248631102,2025-06-09,202506,2025,2025.4356,1,BN,Benin,BN,9.5,2.25,,BN,,BEN,,BENIN,,,,,1,14,14,1,0.0,2,1,2,3.109452736,https://theeagleonline.com.ng/edo-lp-lawmaker-neda-imasuen-defects-to-apc-june-12/,6,2,2025,2025-06,0,tres_positif,neutre,cooperation_verbale,sud,theeagleonline.com.ng
1248664743,2025-06-09,202506,2025,2025.4356,1,BN,Benin,BN,9.5,2.25,BN,,BEN,,BENIN,,,,,,12,120,120,3,-4.0,4,1,4,2.450980392,https://blueprint.ng/edo-lp-senator-move-to-join-apc/,6,2,2025,2025-06,0,positif,conflictuel,conflit_verbal,sud,blueprint.ng
1248664744,2025-06-09,202506,2025,2025.4356,1,BN,Benin,BN,9.5,2.25,BN,BN,BEN,,BENIN,CONGRESS,,LEG,,,1,10,10,1,0.0,4,1,4,2.450980392,https://blueprint.ng/edo-lp-senator-move-to-join-apc/,6,2,2025,2025-06,0,positif,neutre,cooperation_verbale,sud,blueprint.ng
1248664745,2025-06-09,202506,2025,2025.4356,1,BN,Benin,BN,9.5,2.25,BN,BN,BEN,,BENIN,CONGRESS,,LEG,,,12,120,120,3,-4.0,4,1,4,2.450980392,https://blueprint.ng/edo-lp-senator-move-to-join-apc/,6,2,2025,2025-06,0,positif,conflictuel,conflit_verbal,sud,blueprint.ng
1248665444,2025-06-09,202506,2025,2025.4356,1,BN,Benin,BN,9.5,2.25,BN,BN,,BEN,SENATOR,BENIN,LEG,GOV,,,3,32,32,1,4.5,2,1,2,2.450980392,https://blueprint.ng/edo-lp-senator-move-to-join-apc/,6,2,2025,2025-06,0,positif,cooperatif,cooperation_verbale,sud,blueprint.ng
1248665445,2025-06-09,202506,2025,2025.4356,1,BN,Benin,BN,9.5,2.25,BN,BN,,BEN,SENATOR,BENIN,LEG,GOV,,,5,51,51,1,3.4,2,1,2,2.450980392,https://blueprint.ng/edo-lp-senator-move-to-join-apc/,6,2,2025,2025-06,0,positif,cooperatif,cooperation_verbale,sud,blueprint.ng
1249502049,2025-06-13,202506,2025,2025.4466,1,BN,Benin,BN,9.5,2.25,BN,,BEN,,BENIN,,,,,,1,10,10,1,0.0,10,1,10,-3.964757709,https://lanouvelletribune.info/2025/06/benin-les-jeunes-de-materi-se-noient-dans-lalcool-selon-le-maire/,6,2,2025,2025-06,4,tres_negatif,neutre,cooperation_verbale,sud,lanouvelletribune.info
1249527941,2025-06-13,202506,2025,2025.4466,0,BN,Benin,BN,9.5,2.25,BN,,BEN,,BENIN,,,,,,2,20,20,1,3.0,10,1,10,5.167464115,https://www.globaltimes.cn/page/202506/1336108.shtml,6,2,2025,2025-06,4,tres_positif,cooperatif,cooperation_verbale,sud,globaltimes.cn
